Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients
2022-04-09,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,23,159,2,16,25,175,4,28,198,17,32,2,8944,1307,7340,1001,0.82,0.77,0.02,0.00,0.02,0.00,0.91,0.09,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-04-16,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,23,162,2,11,25,173,4,27,196,17,31,2,8995,1282,7448,977,0.83,0.76,0.02,0.00,0.02,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-04-23,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,31,217,3,18,34,235,5,33,225,20,27,3,9023,1288,7405,987,0.82,0.77,0.02,0.00,0.02,0.00,0.92,0.08,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-04-30,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,40,278,3,21,43,299,4,29,274,21,25,3,8994,1312,7485,1024,0.83,0.78,0.03,0.00,0.02,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-05-07,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,49,340,2,17,51,357,5,32,297,19,27,3,8972,1293,7459,1008,0.83,0.78,0.03,0.00,0.02,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-05-14,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,61,426,2,14,63,440,2,17,384,15,38,2,9036,1302,7601,1035,0.84,0.79,0.04,0.00,0.03,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-05-21,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,65,452,3,21,68,473,2,13,430,11,39,1,8993,1310,7571,1025,0.84,0.78,0.05,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-05-28,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,60,417,4,31,64,448,2,12,413,8,38,0,8929,1280,7456,977,0.83,0.76,0.05,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-06-04,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,64,445,4,25,67,470,1,6,451,7,43,1,8936,1290,7478,1000,0.84,0.78,0.05,0.00,0.03,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-06-11,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,63,438,3,24,66,462,1,4,404,3,40,0,8941,1285,7490,991,0.84,0.77,0.05,0.00,0.03,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-06-18,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,55,388,4,27,59,415,1,10,396,5,38,1,8954,1288,7487,1010,0.84,0.78,0.04,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-06-25,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,59,415,3,20,62,435,0,0,380,1,36,0,8971,1283,7520,1003,0.84,0.78,0.04,0.00,0.03,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-07-02,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,54,379,4,29,58,408,0,1,388,2,39,0,8986,1276,7470,1001,0.83,0.78,0.04,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-07-09,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,56,392,4,26,60,418,0,2,382,2,45,0,8860,1276,7389,997,0.83,0.78,0.04,0.00,0.04,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-07-16,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,65,453,2,16,67,469,0,2,388,1,47,0,8956,1281,7514,1002,0.84,0.78,0.04,0.00,0.04,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-07-23,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,62,437,5,34,67,471,0,3,407,4,42,1,8841,1282,7442,1022,0.84,0.80,0.05,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-07-30,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,66,459,5,33,70,492,0,3,422,1,34,0,8879,1289,7439,1017,0.84,0.79,0.05,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-08-06,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,70,489,4,30,74,519,0,2,477,0,44,0,8852,1289,7364,1013,0.83,0.79,0.05,0.00,0.03,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-08-13,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,77,537,5,36,82,573,1,5,497,2,47,0,8826,1275,7342,1012,0.83,0.79,0.06,0.00,0.04,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-08-20,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,81,565,4,28,85,593,0,0,519,1,44,0,8816,1262,7340,990,0.83,0.78,0.06,0.00,0.03,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-08-27,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,70,490,5,32,75,522,0,1,491,1,42,0,8866,1272,7370,988,0.83,0.78,0.06,0.00,0.03,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-09-03,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,69,485,4,28,73,513,0,1,456,1,43,0,8889,1269,7436,1011,0.84,0.80,0.05,0.00,0.03,0.00,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-09-10,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,59,410,4,26,62,436,0,1,447,0,44,0,8959,1276,7497,1024,0.84,0.80,0.05,0.00,0.03,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-09-17,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,63,440,4,31,67,471,0,0,434,0,43,0,8919,1287,7453,1013,0.84,0.79,0.05,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-09-24,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,60,418,4,26,63,444,0,2,431,1,41,0,9002,1287,7658,1034,0.85,0.80,0.05,0.00,0.03,0.00,0.94,0.06,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-10-01,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,58,403,4,30,62,433,0,2,405,2,40,1,8997,1283,7607,1031,0.85,0.80,0.04,0.00,0.03,0.00,0.93,0.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-10-08,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,64,447,3,19,67,466,2,12,443,5,37,0,9028,1300,7600,1045,0.84,0.80,0.05,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-10-15,MN,874,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,54,377,2,15,56,392,0,3,417,3,33,0,9062,1296,7696,1042,0.85,0.80,0.05,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-10-22,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,66,464,3,19,69,483,2,14,447,5,50,1,9002,1297,7606,1047,0.84,0.81,0.05,0.00,0.04,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-10-29,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,69,486,3,19,72,505,5,37,490,18,40,3,9122,1321,7804,1086,0.86,0.82,0.05,0.00,0.03,0.00,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-11-05,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,63,441,2,14,65,455,12,83,475,43,52,6,9069,1332,7718,1100,0.85,0.83,0.05,0.00,0.04,0.00,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-11-12,MN,875,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,64,447,2,16,66,463,24,165,474,89,57,12,9132,1327,7781,1093,0.85,0.82,0.05,0.01,0.04,0.01,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-11-19,MN,874,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,70,487,2,16,72,503,35,243,487,162,44,25,9170,1319,7874,1076,0.86,0.82,0.05,0.02,0.03,0.02,0.97,0.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-11-26,MN,874,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,68,476,3,24,71,500,55,382,514,219,47,30,9064,1313,7648,1055,0.84,0.80,0.06,0.02,0.04,0.02,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-12-03,MN,874,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,80,557,3,24,83,581,63,443,559,326,51,45,9269,1346,8007,1101,0.86,0.82,0.06,0.04,0.04,0.03,0.96,0.04,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-12-10,MN,874,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,75,525,4,30,79,555,49,345,597,298,58,54,9318,1347,8008,1103,0.86,0.82,0.06,0.03,0.04,0.04,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-12-17,MN,871,1.00,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,72,506,3,24,76,530,35,247,580,229,57,46,9303,1336,7917,1071,0.85,0.80,0.06,0.02,0.04,0.03,0.95,0.05,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
2022-12-24,MN,867,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,76,531,2,14,78,545,23,162,565,144,49,24,9122,1319,7531,1023,0.83,0.78,0.06,0.02,0.04,0.02,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2022-12-31,MN,867,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,78,543,2,16,80,559,25,177,578,135,53,22,9028,1312,7344,1007,0.81,0.77,0.06,0.01,0.04,0.02,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-01-07,MN,866,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,76,531,1,10,77,541,11,80,577,96,54,13,9184,1321,7625,1002,0.83,0.76,0.06,0.01,0.04,0.01,0.98,0.02,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-01-14,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,58,406,3,21,61,427,7,47,494,47,43,6,9220,1328,7732,1026,0.84,0.77,0.05,0.01,0.03,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-01-21,MN,865,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,50,350,3,20,53,370,4,29,408,37,40,6,9202,1311,7695,1017,0.84,0.78,0.04,0.00,0.03,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-01-28,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,54,379,3,22,57,401,3,18,395,24,35,5,9180,1295,7631,987,0.83,0.76,0.04,0.00,0.03,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-02-04,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,48,338,2,15,50,353,2,16,381,15,31,2,9137,1288,7538,982,0.82,0.76,0.04,0.00,0.02,0.00,0.96,0.04,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-02-11,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,54,379,2,15,56,394,1,7,363,9,32,0,9153,1315,7655,1012,0.84,0.77,0.04,0.00,0.02,0.00,0.96,0.04,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-02-18,MN,867,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,53,373,3,23,57,396,1,10,401,8,41,0,9163,1336,7681,1043,0.84,0.78,0.04,0.00,0.03,0.00,0.94,0.06,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-02-25,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,46,325,2,11,48,336,1,6,378,6,36,2,9156,1317,7648,1023,0.84,0.78,0.04,0.00,0.03,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-03-04,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,50,352,2,12,52,364,1,8,389,8,38,1,9257,1340,7753,1056,0.84,0.79,0.04,0.00,0.03,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-03-11,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,46,323,2,13,48,336,1,5,348,6,35,0,9193,1319,7571,1003,0.82,0.76,0.04,0.00,0.03,0.00,0.96,0.04,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-03-18,MN,866,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,34,237,3,20,37,257,1,6,276,4,21,1,9057,1295,7500,992,0.83,0.77,0.03,0.00,0.02,0.00,0.92,0.08,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-03-25,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,33,229,2,13,35,242,1,4,242,6,24,2,9161,1322,7607,1019,0.83,0.77,0.03,0.00,0.02,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-04-01,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,34,240,2,16,37,256,1,10,230,8,20,0,9109,1306,7482,1007,0.82,0.77,0.03,0.00,0.02,0.00,0.94,0.06,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-04-08,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,30,210,1,10,31,220,2,12,224,14,23,1,9148,1300,7492,980,0.82,0.75,0.02,0.00,0.02,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-04-15,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,26,184,2,12,28,196,2,12,207,10,23,1,9207,1316,7574,1007,0.82,0.77,0.02,0.00,0.02,0.00,0.94,0.06,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-04-22,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,23,163,1,5,24,168,1,8,195,8,17,0,9170,1316,7462,988,0.81,0.75,0.02,0.00,0.01,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-04-29,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,19,131,1,6,20,137,2,12,178,9,18,1,9108,1306,7380,980,0.81,0.75,0.02,0.00,0.01,0.00,0.96,0.04,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-05-06,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,17,122,1,6,18,128,3,19,157,14,13,1,9165,1329,7411,982,0.81,0.74,0.02,0.00,0.01,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-05-13,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,21,146,1,7,22,153,2,13,154,12,17,1,9162,1327,7489,989,0.82,0.75,0.02,0.00,0.01,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-05-20,MN,865,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,11,76,0,2,11,78,1,8,114,8,13,0,9094,1324,7414,982,0.82,0.74,0.01,0.00,0.01,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-05-27,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,11,77,0,1,11,78,0,3,93,5,11,0,9069,1328,7342,991,0.81,0.75,0.01,0.00,0.01,0.00,0.99,0.01,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-06-03,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,9,65,0,2,10,67,0,1,79,3,8,0,9041,1310,7282,964,0.80,0.74,0.01,0.00,0.01,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-06-10,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,5,38,0,2,6,40,1,5,63,2,6,0,9169,1321,7490,983,0.82,0.74,0.01,0.00,0.00,0.00,0.95,0.05,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-06-17,MN,863,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,6,41,0,0,6,41,1,8,57,2,7,0,9038,1311,7314,978,0.81,0.75,0.01,0.00,0.00,0.00,1.00,0.00,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-06-24,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,6,45,0,2,7,47,0,2,52,1,5,0,9063,1308,7403,985,0.82,0.75,0.01,0.00,0.00,0.00,0.96,0.04,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
2023-07-01,MN,868,0.99,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,5,33,0,1,5,34,0,0,49,1,7,0,9061,1305,7339,961,0.81,0.74,0.01,0.00,0.01,0.00,0.97,0.03,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
